"s01_rs3","s02_rs3","s03_rs5","s04_rl3","s05_rl3","s06_rl5","s07_dl3","s08_dl3","s09_dl5"
NA,NA,NA,710,699,696,704,687,491
NA,NA,NA,714,687,707,682,695,691
NA,NA,NA,685,696,707,698,719,693
NA,NA,NA,684,682,689,681,684,715
NA,NA,NA,688,699,706,694,699,726
NA,NA,NA,678,699,726,696,684,712
NA,NA,NA,679,695,706,723,699,701
NA,NA,NA,694,693,697,684,697,709
NA,NA,NA,689,681,715,691,683,715
NA,NA,NA,682,673,698,681,680,703
NA,NA,NA,676,698,711,681,681,708
NA,NA,NA,688,706,690,701,693,701
NA,NA,NA,676,690,692,702,711,690
NA,NA,NA,686,684,702,677,693,701
NA,NA,NA,699,729,711,675,693,711
NA,NA,NA,692,698,694,723,681,703
NA,NA,NA,698,684,695,684,708,710
NA,NA,NA,675,705,721,692,680,691
NA,NA,NA,677,684,711,727,685,707
NA,NA,NA,684,685,689,674,684,698
NA,NA,NA,682,674,701,683,695,701
NA,NA,NA,702,687,706,691,697,692
NA,NA,NA,706,691,704,685,702,683
NA,NA,NA,677,687,691,683,695,697
NA,NA,NA,707,715,697,686,686,696
NA,NA,NA,678,710,728,696,685,697
NA,NA,NA,686,682,720,707,687,690
NA,NA,NA,695,689,709,681,711,683
NA,NA,NA,678,693,488,718,684,689
NA,NA,NA,688,698,711,710,686,690
NA,NA,NA,712,705,691,682,709,684
NA,NA,NA,691,746,707,680,690,685
NA,NA,NA,687,694,689,710,698,694
NA,NA,NA,713,686,534,691,709,711
NA,NA,NA,693,691,721,696,689,725
NA,NA,NA,674,693,704,702,698,692
NA,NA,NA,690,693,690,698,682,702
NA,NA,NA,683,702,708,690,688,697
NA,NA,NA,693,694,690,697,762,696
NA,NA,NA,716,690,706,721,714,694
NA,NA,NA,718,683,709,680,696,693
NA,NA,NA,680,703,705,703,694,713
NA,NA,NA,697,697,687,696,690,689
NA,NA,NA,693,690,688,694,702,708
NA,NA,NA,686,681,697,687,694,719
NA,NA,NA,740,700,698,689,708,701
NA,NA,NA,687,689,701,688,679,707
NA,NA,NA,706,716,690,694,697,708
NA,NA,NA,680,688,702,685,684,703
NA,NA,NA,698,686,701,681,674,705
NA,NA,NA,695,694,716,710,682,693
NA,NA,NA,699,691,704,697,696,709
NA,NA,NA,696,720,688,711,704,710
NA,NA,NA,685,692,724,691,696,709
NA,NA,NA,696,692,691,699,685,722
NA,NA,NA,687,690,721,683,691,695
NA,NA,NA,690,726,689,686,684,704
NA,NA,NA,680,564,699,694,684,718
NA,NA,NA,709,696,710,681,706,690
NA,NA,NA,695,690,708,700,695,704
NA,NA,NA,692,710,730,705,686,689
NA,NA,NA,687,691,713,700,687,705
NA,NA,NA,717,699,729,679,687,691
NA,NA,NA,717,710,698,690,699,700
NA,NA,NA,707,697,715,702,710,697
NA,NA,NA,708,695,697,694,696,689
NA,NA,NA,695,686,702,687,702,706
NA,NA,NA,672,704,700,692,701,691
NA,NA,NA,702,714,706,722,700,708
NA,NA,NA,710,696,690,705,688,682
NA,NA,NA,681,695,694,708,703,714
NA,NA,NA,696,718,691,681,689,701
NA,NA,NA,673,702,701,717,683,707
NA,NA,NA,677,681,707,704,685,713
NA,NA,NA,716,698,713,695,687,705
NA,NA,NA,690,707,696,689,688,694
NA,NA,NA,704,705,491,685,683,655
NA,NA,NA,714,704,703,684,675,700
NA,NA,NA,693,691,690,691,677,695
NA,NA,NA,683,702,718,695,690,708
NA,NA,NA,677,702,703,695,689,737
NA,NA,NA,706,682,714,688,676,692
NA,NA,NA,683,710,708,798,675,702
NA,NA,NA,675,682,725,744,708,718
NA,NA,NA,699,703,706,687,678,707
NA,NA,NA,693,697,707,696,688,709
NA,NA,NA,702,700,720,683,689,698
NA,NA,NA,698,699,714,683,692,707
NA,NA,NA,695,702,707,681,696,709
NA,NA,NA,684,690,724,689,692,701
NA,NA,NA,687,682,700,684,676,701
NA,NA,NA,699,716,690,720,690,700
NA,NA,NA,695,683,693,696,675,752
NA,NA,NA,721,716,698,677,677,715
NA,NA,NA,683,683,705,698,702,704
NA,NA,NA,721,677,698,701,685,719
NA,NA,NA,715,693,698,715,675,705
NA,NA,NA,690,677,702,686,694,685
NA,NA,NA,715,698,732,696,698,729
NA,NA,NA,697,690,731,693,680,696
NA,NA,NA,691,699,703,699,731,725
NA,NA,NA,700,685,704,683,685,700
NA,NA,NA,681,685,704,706,694,690
NA,NA,NA,705,683,701,686,682,713
NA,NA,NA,694,717,696,702,694,710
NA,NA,NA,690,685,726,696,686,692
NA,NA,NA,717,690,694,697,697,689
NA,NA,NA,687,704,705,689,682,737
NA,NA,NA,697,699,717,679,687,708
NA,NA,NA,680,719,699,677,680,704
NA,NA,NA,718,712,722,687,694,492
NA,NA,NA,695,694,730,690,697,494
NA,NA,NA,710,711,696,678,687,690
NA,NA,NA,684,695,710,699,679,694
NA,NA,NA,705,684,698,687,705,694
NA,NA,NA,690,686,719,696,692,697
NA,NA,NA,684,705,697,702,691,599
NA,NA,NA,682,687,697,700,685,688
NA,NA,NA,696,686,704,705,691,723
NA,NA,NA,735,678,691,741,673,691
NA,NA,NA,690,736,695,688,679,693
NA,NA,NA,692,705,714,720,685,718
NA,NA,NA,678,696,698,694,685,708
NA,NA,NA,681,682,708,698,696,594
NA,NA,NA,704,691,692,684,680,704
NA,NA,NA,701,705,706,723,681,703
NA,NA,NA,716,687,695,694,682,688
NA,NA,NA,707,696,694,690,682,685
NA,NA,NA,698,697,695,691,695,700
NA,NA,NA,696,697,711,720,693,705
NA,NA,NA,692,693,696,684,682,687
NA,NA,NA,693,580,701,704,684,707
NA,NA,NA,705,695,693,684,715,710
NA,NA,NA,688,685,701,696,694,695
NA,NA,NA,681,704,703,691,751,691
NA,NA,NA,700,692,716,686,692,691
NA,NA,NA,722,700,705,699,698,703
NA,NA,NA,692,689,725,681,688,707
NA,NA,NA,682,692,692,687,690,705
NA,NA,NA,690,685,693,682,680,720
NA,NA,NA,693,696,714,700,687,702
NA,NA,NA,693,683,705,712,677,706
NA,NA,NA,698,688,715,692,683,702
NA,NA,NA,678,684,703,689,700,709
NA,NA,NA,704,701,707,771,682,690
NA,NA,NA,691,825,690,689,689,691
NA,NA,NA,702,707,698,687,693,706
NA,NA,NA,716,701,685,685,702,712
NA,NA,NA,689,674,699,704,693,700
NA,NA,NA,691,675,706,684,673,688
NA,NA,NA,679,696,701,705,704,716
NA,NA,NA,676,678,697,685,701,703
NA,NA,NA,718,740,713,706,695,703
NA,NA,NA,696,689,701,698,704,713
NA,NA,NA,709,690,716,706,680,713
NA,NA,NA,738,699,704,689,690,707
NA,NA,NA,684,691,711,707,695,492
NA,NA,NA,694,681,706,701,687,696
NA,NA,NA,689,684,693,680,700,696
NA,NA,NA,687,693,698,709,693,694
NA,NA,NA,683,677,689,687,677,696
NA,NA,NA,704,709,707,694,698,707
NA,NA,NA,678,700,759,780,694,709
NA,NA,NA,692,706,715,707,673,714
NA,NA,NA,708,689,712,711,693,691
NA,NA,NA,681,684,688,686,693,697
NA,NA,NA,706,692,705,691,685,701
NA,NA,NA,700,695,701,694,687,709
NA,NA,NA,693,702,726,747,674,710
NA,NA,NA,692,766,712,704,698,691
NA,NA,NA,706,683,721,678,698,696
NA,NA,NA,682,724,695,692,681,693
NA,NA,NA,677,725,699,693,692,696
NA,NA,NA,712,699,734,708,693,690
NA,NA,NA,676,694,701,690,698,692
NA,NA,NA,689,706,695,737,691,712
NA,NA,NA,693,695,695,683,689,692
NA,NA,NA,705,703,697,682,691,704
NA,NA,NA,682,701,722,707,683,690
NA,NA,NA,694,684,690,708,681,700
NA,NA,NA,691,729,703,676,684,716
NA,NA,NA,698,580,704,706,687,698
NA,NA,NA,679,691,696,761,682,733
NA,NA,NA,713,712,725,696,705,695
NA,NA,NA,703,695,696,693,698,725
NA,NA,NA,702,691,706,808,713,695
NA,NA,NA,691,697,707,710,700,695
NA,NA,NA,683,680,710,696,694,706
NA,NA,NA,707,702,715,678,686,692
NA,NA,NA,678,695,734,701,702,687
NA,NA,NA,681,697,707,678,684,702
NA,NA,NA,687,695,704,697,687,689
NA,NA,NA,697,706,719,685,704,699
NA,NA,NA,690,700,698,708,698,693
NA,NA,NA,701,687,756,683,700,705
NA,NA,NA,684,684,708,675,679,710
NA,NA,NA,684,704,696,706,694,689
NA,NA,NA,691,684,694,694,690,694
NA,NA,NA,689,682,722,678,683,710
NA,NA,NA,677,710,708,701,682,699
NA,NA,NA,677,703,697,720,681,491
NA,NA,NA,679,697,702,697,688,709
NA,NA,NA,692,697,700,699,679,708
NA,NA,NA,681,678,693,681,696,706
NA,NA,NA,688,694,692,689,679,693
NA,NA,NA,700,704,693,702,701,696
NA,NA,NA,695,693,727,707,693,703
NA,NA,NA,676,691,706,683,679,738
NA,NA,NA,693,722,698,695,685,693
NA,NA,NA,705,709,706,699,692,689
NA,NA,NA,702,682,710,700,679,688
NA,NA,NA,710,702,692,683,686,696
NA,NA,NA,699,689,728,720,690,715
NA,NA,NA,707,698,691,703,684,705
NA,NA,NA,708,714,694,688,686,746
NA,NA,NA,694,706,586,719,680,719
NA,NA,NA,692,689,701,687,689,700
NA,NA,NA,697,700,703,697,682,693
NA,NA,NA,680,693,728,700,709,695
NA,NA,NA,700,679,689,701,690,697
NA,NA,NA,684,701,710,696,694,691
NA,NA,NA,681,702,703,705,693,694
NA,NA,NA,692,700,691,698,687,718
NA,NA,NA,691,698,720,685,693,688
NA,NA,NA,720,680,690,684,690,688
NA,NA,NA,683,702,689,685,690,703
NA,NA,NA,676,698,703,700,682,568
NA,NA,NA,689,689,701,694,710,695
NA,NA,NA,682,685,705,705,585,688
NA,NA,NA,691,682,701,703,685,708
NA,NA,NA,694,695,702,694,683,705
NA,NA,NA,691,667,694,684,702,692
NA,NA,NA,688,711,691,689,682,704
NA,NA,NA,681,684,693,681,692,690
NA,NA,NA,672,689,710,710,691,687
NA,NA,NA,699,687,699,702,684,710
NA,NA,NA,704,693,707,692,677,714
NA,NA,NA,700,691,713,720,698,694
NA,NA,NA,690,689,695,689,686,695
NA,NA,NA,707,678,731,708,687,712
NA,NA,NA,715,683,721,698,677,691
NA,NA,NA,697,702,702,707,683,706
NA,NA,NA,702,685,710,690,684,708
NA,NA,NA,701,694,693,690,682,705
NA,NA,NA,686,695,703,713,688,686
NA,NA,NA,686,717,709,704,681,697
NA,NA,NA,699,685,713,708,680,692
NA,NA,NA,681,695,707,682,686,699
NA,NA,NA,710,678,703,691,696,698
NA,NA,NA,697,703,727,698,681,701
NA,NA,NA,688,716,713,696,682,703
NA,NA,NA,698,681,704,701,685,702
NA,NA,NA,680,745,700,682,680,706
NA,NA,NA,688,706,701,708,696,687
NA,NA,NA,685,690,734,694,681,706
NA,NA,NA,685,713,704,688,787,699
NA,NA,NA,695,699,724,690,733,721
NA,NA,NA,696,699,696,705,705,718
NA,NA,NA,679,677,695,726,677,687
NA,NA,NA,683,686,712,681,693,712
NA,NA,NA,724,681,718,696,681,699
NA,NA,NA,689,681,686,813,708,696
NA,NA,NA,692,694,714,683,682,700
NA,NA,NA,694,696,734,696,697,711
NA,NA,NA,704,711,697,710,681,694
NA,NA,NA,728,680,713,716,700,691
NA,NA,NA,694,684,700,760,694,706
NA,NA,NA,686,692,720,701,689,718
NA,NA,NA,703,715,688,695,695,708
NA,NA,NA,687,684,707,690,708,705
NA,NA,NA,719,680,695,686,692,694
NA,NA,NA,675,678,703,684,706,699
NA,NA,NA,727,699,712,685,679,705
NA,NA,NA,714,693,701,679,695,694
NA,NA,NA,692,716,691,697,682,696
NA,NA,NA,702,691,697,684,695,726
NA,NA,NA,700,711,722,697,710,685
NA,NA,NA,684,707,721,703,689,691
NA,NA,NA,691,701,734,764,697,700
NA,NA,NA,714,696,704,708,707,707
NA,NA,NA,686,691,702,693,680,711
NA,NA,NA,697,692,690,702,686,700
NA,NA,NA,682,689,717,682,685,698
NA,NA,NA,683,703,700,687,682,702
NA,NA,NA,684,691,701,697,690,706
NA,NA,NA,691,692,492,694,697,700
NA,NA,NA,714,699,713,689,688,690
NA,NA,NA,678,687,702,698,693,740
NA,NA,NA,688,707,704,677,679,689
NA,NA,NA,683,694,695,681,706,698
NA,NA,NA,701,700,697,695,685,704
NA,NA,NA,686,703,708,721,683,728
NA,NA,NA,715,699,708,715,681,717
NA,NA,NA,678,711,705,684,685,704
NA,NA,NA,688,692,717,713,682,707
NA,NA,NA,681,691,712,688,688,689
NA,NA,NA,693,690,710,693,690,718
NA,NA,NA,708,696,709,687,702,719
NA,NA,NA,689,686,713,716,676,691
NA,NA,NA,685,681,720,689,701,589
NA,NA,NA,680,680,699,703,689,688
NA,NA,NA,709,713,741,714,679,688
NA,NA,NA,697,693,717,680,683,691
NA,NA,NA,677,716,696,694,702,692
NA,NA,NA,690,682,712,693,699,697
NA,NA,NA,709,715,712,812,682,693
NA,NA,NA,684,693,690,693,671,699
NA,NA,NA,679,701,713,712,702,690
NA,NA,NA,692,677,733,703,702,708
NA,NA,NA,697,717,695,706,682,706
NA,NA,NA,684,678,698,697,718,711
NA,NA,NA,693,699,694,715,697,714
NA,NA,NA,693,681,723,694,707,706
NA,NA,NA,691,689,696,728,686,699
NA,NA,NA,706,680,690,697,692,697
NA,NA,NA,694,683,695,710,689,726
NA,NA,NA,695,692,722,689,686,720
NA,NA,NA,687,692,710,684,691,700
NA,NA,NA,686,682,709,681,694,689
NA,NA,NA,698,712,699,699,693,709
NA,NA,NA,705,680,707,712,692,703
NA,NA,NA,686,692,699,689,696,704
NA,NA,NA,696,715,692,674,685,704
NA,NA,NA,745,686,701,688,744,715
NA,NA,NA,709,690,698,687,682,703
NA,NA,NA,677,685,697,687,675,699
NA,NA,NA,681,678,704,812,684,698
NA,NA,NA,684,695,711,680,686,695
NA,NA,NA,684,695,704,704,695,706
NA,NA,NA,682,689,693,680,689,686
NA,NA,NA,684,673,701,710,705,705
NA,NA,NA,704,692,694,765,693,714
NA,NA,NA,692,685,705,697,686,702
NA,NA,NA,712,685,700,684,683,698
NA,NA,NA,694,684,709,690,690,715
NA,NA,NA,699,689,706,676,683,698
NA,NA,NA,708,709,691,696,687,691
NA,NA,NA,687,713,702,683,695,691
NA,NA,NA,687,711,693,699,684,694
NA,NA,NA,707,697,706,699,689,710
NA,NA,NA,695,707,707,692,683,712
NA,NA,NA,695,696,698,683,686,703
NA,NA,NA,699,723,699,707,690,701
NA,NA,NA,681,676,700,688,688,703
NA,NA,NA,706,695,709,725,697,694
NA,NA,NA,685,695,687,691,673,704
NA,NA,NA,700,713,692,699,736,757
NA,NA,NA,679,690,716,686,695,706
NA,NA,NA,676,690,722,687,678,718
NA,NA,NA,689,685,720,701,702,709
NA,NA,NA,699,698,693,708,683,690
NA,NA,NA,692,678,719,703,686,700
NA,NA,NA,733,687,704,711,713,699
NA,NA,NA,699,705,707,681,680,717
NA,NA,NA,676,693,735,678,701,692
NA,NA,NA,690,687,698,694,677,718
NA,NA,NA,693,700,706,719,682,715
NA,NA,NA,677,687,697,689,700,699
NA,NA,NA,694,686,698,696,718,704
NA,NA,NA,702,689,697,676,688,733
NA,NA,NA,689,675,695,694,691,694
NA,NA,NA,679,676,693,704,694,721
NA,NA,NA,736,698,694,714,675,589
NA,NA,NA,710,701,742,718,699,695
NA,NA,NA,701,702,712,691,676,696
NA,NA,NA,693,698,697,717,687,692
NA,NA,NA,708,698,693,686,681,694
NA,NA,NA,719,681,697,697,704,706
NA,NA,NA,694,698,740,691,710,700
NA,NA,NA,675,715,702,706,698,707
NA,NA,NA,701,700,740,692,686,689
NA,NA,NA,685,706,697,701,683,702
NA,NA,NA,733,708,685,696,688,721
NA,NA,NA,700,706,694,691,704,697
NA,NA,NA,688,705,710,706,689,701
NA,NA,NA,688,704,491,680,695,710
NA,NA,NA,682,677,717,705,687,712
NA,NA,NA,686,708,690,697,710,709
NA,NA,NA,703,694,714,709,678,688
NA,NA,NA,741,696,707,683,690,696
NA,NA,NA,702,695,689,682,704,707
NA,NA,NA,679,698,715,698,678,720
NA,NA,NA,698,720,725,689,689,702
NA,NA,NA,709,705,713,685,678,697
NA,NA,NA,691,691,694,701,697,719
NA,NA,NA,693,701,697,687,700,688
NA,NA,NA,703,700,709,690,691,693
NA,NA,NA,693,702,710,707,689,702
NA,NA,NA,689,680,693,697,697,699
NA,NA,NA,691,686,706,673,715,698
NA,NA,NA,714,703,685,698,677,704
NA,NA,NA,699,695,689,692,697,690
NA,NA,NA,685,683,698,687,697,713
NA,NA,NA,686,692,702,691,686,703
NA,NA,NA,704,707,697,699,698,696
NA,NA,NA,675,687,701,687,689,727
NA,NA,NA,694,681,696,703,695,708
NA,NA,NA,697,699,711,689,725,704
NA,NA,NA,686,683,700,683,676,697
NA,NA,NA,707,684,702,690,687,692
NA,NA,NA,713,705,697,727,689,695
NA,NA,NA,694,682,690,727,689,713
NA,NA,NA,702,683,697,701,690,716
NA,NA,NA,694,689,703,707,699,712
NA,NA,NA,680,699,695,711,685,702
NA,NA,NA,680,694,713,700,695,699
NA,NA,NA,694,688,714,696,686,689
NA,NA,NA,684,690,695,739,698,695
NA,NA,NA,699,695,702,701,689,705
NA,NA,NA,681,701,692,686,684,704
NA,NA,NA,700,695,717,696,690,702
NA,NA,NA,690,675,697,677,681,707
NA,NA,NA,695,684,695,707,675,690
NA,NA,NA,681,706,692,707,701,718
NA,NA,NA,676,696,714,683,689,695
NA,NA,NA,699,684,691,699,674,694
NA,NA,NA,683,690,701,681,687,691
NA,NA,NA,689,698,708,683,682,693
NA,NA,NA,695,689,708,711,686,692
NA,NA,NA,680,684,721,704,694,702
NA,NA,NA,708,700,690,760,674,691
NA,NA,NA,739,618,698,696,691,718
NA,NA,NA,698,689,753,695,686,716
NA,NA,NA,696,684,704,786,680,689
NA,NA,NA,692,677,684,682,691,731
NA,NA,NA,712,760,692,711,703,694
NA,NA,NA,681,697,710,694,685,727
NA,NA,NA,683,744,697,701,692,706
NA,NA,NA,698,682,692,688,701,699
NA,NA,NA,713,689,715,686,697,713
NA,NA,NA,691,690,705,696,675,716
NA,NA,NA,704,678,701,707,691,717
NA,NA,NA,685,684,714,694,692,711
NA,NA,NA,678,692,715,696,667,702
NA,NA,NA,705,707,720,689,685,712
NA,NA,NA,686,697,700,685,686,696
NA,NA,NA,701,683,699,1020,676,734
NA,NA,NA,718,684,711,687,670,711
NA,NA,NA,683,702,693,702,705,699
NA,NA,NA,724,709,723,686,692,733
NA,NA,NA,705,690,705,683,680,696
NA,NA,NA,706,689,695,696,698,693
NA,NA,NA,679,692,690,692,717,714
NA,NA,NA,705,686,722,687,687,710
NA,NA,NA,720,701,711,681,705,731
NA,NA,NA,688,690,710,680,693,701
NA,NA,NA,697,684,713,712,697,696
NA,NA,NA,699,678,713,697,682,693
NA,NA,NA,703,697,711,698,689,696
NA,NA,NA,691,705,704,708,691,723
NA,NA,NA,682,688,712,707,675,704
NA,NA,NA,680,693,703,692,691,707
NA,NA,NA,702,702,705,707,687,656
NA,NA,NA,685,703,710,693,681,698
NA,NA,NA,688,704,713,701,685,696
NA,NA,NA,693,679,708,688,692,704
NA,NA,NA,714,679,712,698,695,731
NA,NA,NA,688,675,706,681,683,679
NA,NA,NA,694,693,704,703,676,702
NA,NA,NA,705,686,692,701,683,722
NA,NA,NA,700,700,692,677,686,711
NA,NA,NA,701,689,709,676,676,766
NA,NA,NA,676,695,697,698,684,702
NA,NA,NA,712,710,715,692,689,706
NA,NA,NA,683,719,722,757,699,700
NA,NA,NA,699,718,692,680,688,702
NA,NA,NA,695,817,702,699,701,708
NA,NA,NA,685,683,709,710,685,696
NA,NA,NA,702,706,699,683,698,699
NA,NA,NA,702,690,705,694,726,695
NA,NA,NA,695,693,702,685,689,726
NA,NA,NA,678,695,809,685,704,695
NA,NA,NA,691,698,736,704,691,696
NA,NA,NA,687,710,695,680,683,704
NA,NA,NA,696,709,695,702,679,701
NA,NA,NA,697,694,700,690,687,689
NA,NA,NA,678,683,709,694,723,693
NA,NA,NA,686,684,687,684,677,689
NA,NA,NA,685,693,707,680,685,694
NA,NA,NA,677,676,692,699,676,720
NA,NA,NA,697,706,710,689,687,694
NA,NA,NA,700,699,726,693,693,708
NA,NA,NA,703,688,717,694,679,734
NA,NA,NA,697,679,693,690,691,703
NA,NA,NA,707,691,695,719,701,699
NA,NA,NA,701,708,716,694,679,700
NA,NA,NA,686,691,702,702,703,696
NA,NA,NA,684,684,695,681,692,710
NA,NA,NA,702,679,734,685,692,702
NA,NA,NA,687,729,716,704,691,711
NA,NA,NA,677,689,714,684,674,706
NA,NA,NA,698,703,707,692,680,703
NA,NA,NA,710,781,710,706,678,719
NA,NA,NA,684,692,702,714,677,724
NA,NA,NA,679,709,748,708,727,701
NA,NA,NA,683,686,711,681,696,735
NA,NA,NA,698,708,693,690,682,707
NA,NA,NA,689,705,697,700,670,689
NA,NA,NA,692,689,707,702,688,695
NA,NA,NA,694,687,698,689,692,703
NA,NA,NA,699,688,702,681,686,700
NA,NA,NA,683,789,702,699,681,726
NA,NA,NA,696,677,708,688,680,740
NA,NA,NA,703,683,715,719,673,685
NA,NA,NA,696,685,692,687,699,698
NA,NA,NA,716,696,694,703,677,689
NA,NA,NA,721,682,716,692,584,714
NA,NA,NA,687,696,707,704,704,701
NA,NA,NA,703,708,714,688,919,688
NA,NA,NA,691,682,698,697,685,707
NA,NA,NA,697,680,712,696,710,716
NA,NA,NA,687,685,789,674,678,703
NA,NA,NA,677,690,700,681,686,735
NA,NA,NA,681,691,704,697,695,729
NA,NA,NA,710,683,703,700,695,704
NA,NA,NA,703,682,741,687,685,711
NA,NA,NA,694,675,693,687,694,708
NA,NA,NA,691,701,722,684,697,705
NA,NA,NA,700,705,528,718,683,716
NA,NA,NA,676,717,696,686,689,691
NA,NA,NA,692,690,687,686,695,723
NA,NA,NA,698,692,722,676,699,694
NA,NA,NA,690,689,491,699,684,700
NA,NA,NA,681,698,715,690,679,693
NA,NA,NA,709,701,700,697,679,697
NA,NA,NA,707,703,594,698,688,692
NA,NA,NA,705,699,694,695,680,696
NA,NA,NA,699,697,712,683,706,732
NA,NA,NA,685,704,693,687,679,712
NA,NA,NA,704,704,743,692,814,665
NA,NA,NA,694,699,704,679,702,714
NA,NA,NA,694,676,711,714,722,695
NA,NA,NA,696,680,687,697,681,705
NA,NA,NA,711,687,694,698,697,696
NA,NA,NA,682,721,700,699,691,702
NA,NA,NA,693,719,696,696,689,711
NA,NA,NA,686,692,691,691,678,706
NA,NA,NA,680,696,689,699,694,697
NA,NA,NA,682,731,705,705,690,694
NA,NA,NA,685,755,688,684,694,690
NA,NA,NA,678,682,705,775,683,720
NA,NA,NA,679,688,717,677,679,717
NA,NA,NA,706,681,738,695,730,711
NA,NA,NA,689,688,716,701,693,692
NA,NA,NA,703,692,699,691,693,710
NA,NA,NA,716,694,689,678,684,712
NA,NA,NA,697,691,685,689,695,705
NA,NA,NA,538,695,716,697,702,713
NA,NA,NA,693,709,728,733,691,689
NA,NA,NA,692,699,692,717,692,695
NA,NA,NA,694,711,716,722,693,697
NA,NA,NA,705,696,712,697,686,704
NA,NA,NA,681,690,710,684,692,712
NA,NA,NA,678,704,696,714,712,695
NA,NA,NA,682,699,700,692,787,725
NA,NA,NA,687,679,697,685,702,692
NA,NA,NA,701,724,707,702,710,698
NA,NA,NA,695,701,696,701,684,734
NA,NA,NA,680,681,695,705,690,695
NA,NA,NA,685,687,692,681,725,694
NA,NA,NA,715,681,707,692,706,709
NA,NA,NA,691,704,733,720,680,694
NA,NA,NA,705,693,696,699,685,705
NA,NA,NA,710,691,488,679,680,689
NA,NA,NA,680,686,683,689,693,723
NA,NA,NA,617,691,717,701,691,700
NA,NA,NA,697,690,814,694,676,692
NA,NA,NA,672,700,707,679,687,697
NA,NA,NA,687,690,720,698,674,697
NA,NA,NA,712,695,696,697,695,711
NA,NA,NA,680,702,699,689,698,698
NA,NA,NA,698,692,709,694,680,692
NA,NA,NA,782,682,727,696,693,702
NA,NA,NA,684,682,696,712,695,693
NA,NA,NA,682,706,721,699,681,738
NA,NA,NA,698,706,717,709,690,723
NA,NA,NA,678,714,728,697,709,736
NA,NA,NA,692,690,736,694,753,711
NA,NA,NA,690,678,705,690,717,694
NA,NA,NA,693,679,692,679,688,708
NA,NA,NA,687,698,687,684,696,698
NA,NA,NA,812,717,725,701,684,735
NA,NA,NA,700,683,699,689,697,718
NA,NA,NA,677,702,752,688,687,687
NA,NA,NA,713,689,715,686,682,503
NA,NA,NA,700,708,721,687,703,699
NA,NA,NA,684,708,694,686,684,793
NA,NA,NA,696,702,797,700,699,718
NA,NA,NA,718,690,695,695,694,732
NA,NA,NA,717,680,714,698,705,707
NA,NA,NA,697,710,704,818,687,728
NA,NA,NA,679,690,713,676,693,703
NA,NA,NA,722,684,700,707,692,710
NA,NA,NA,703,681,706,713,700,701
NA,NA,NA,720,687,708,689,691,720
NA,NA,NA,694,684,572,705,680,707
NA,NA,NA,689,697,722,698,697,698
NA,NA,NA,704,683,704,681,692,710
NA,NA,NA,712,695,694,694,702,698
NA,NA,NA,719,683,699,681,681,709
NA,NA,NA,676,694,702,697,697,687
NA,NA,NA,703,719,714,702,690,708
NA,NA,NA,850,697,699,695,691,702
NA,NA,NA,698,692,694,699,686,698
NA,NA,NA,700,693,710,709,696,695
NA,NA,NA,738,700,692,704,695,715
NA,NA,NA,710,676,697,712,694,690
NA,NA,NA,687,705,698,707,700,682
NA,NA,NA,699,706,712,695,681,715
NA,NA,NA,679,701,697,692,689,719
NA,NA,NA,713,706,707,689,680,703
NA,NA,NA,683,692,747,683,679,694
NA,NA,NA,693,685,703,732,704,703
NA,NA,NA,708,683,721,686,690,711
NA,NA,NA,685,688,703,697,686,709
NA,NA,NA,700,702,684,680,686,687
NA,NA,NA,686,681,773,670,690,711
NA,NA,NA,698,700,700,683,680,690
NA,NA,NA,681,693,764,695,697,712
NA,NA,NA,703,678,791,685,681,726
NA,NA,NA,717,692,721,712,687,724
NA,NA,NA,674,703,582,707,711,693
NA,NA,NA,709,695,698,706,678,709
NA,NA,NA,684,699,692,691,681,710
NA,NA,NA,687,697,699,692,693,713
NA,NA,NA,732,682,700,736,695,592
NA,NA,NA,688,806,700,729,686,727
NA,NA,NA,699,702,491,692,702,723
NA,NA,NA,690,700,702,687,701,699
NA,NA,NA,710,692,694,689,684,709
NA,NA,NA,703,689,712,748,684,701
NA,NA,NA,691,690,703,695,709,703
NA,NA,NA,678,685,699,701,679,711
NA,NA,NA,681,706,697,695,710,715
NA,NA,NA,689,694,693,695,699,708
NA,NA,NA,694,698,702,691,697,702
NA,NA,NA,704,711,693,686,686,697
NA,NA,NA,694,694,706,687,686,692
NA,NA,NA,703,685,694,696,693,709
NA,NA,NA,688,691,699,691,674,720
NA,NA,NA,692,673,702,695,700,695
NA,NA,NA,679,677,709,695,717,708
NA,NA,NA,694,698,693,682,684,724
NA,NA,NA,720,678,690,677,713,693
NA,NA,NA,679,691,700,695,693,772
NA,NA,NA,697,684,689,692,674,735
NA,NA,NA,690,680,708,683,695,706
NA,NA,NA,700,683,700,707,680,710
NA,NA,NA,680,707,694,694,688,689
NA,NA,NA,694,684,711,703,675,714
NA,NA,NA,655,701,682,706,677,707
NA,NA,NA,680,682,694,683,694,729
NA,NA,NA,680,703,698,696,703,698
NA,NA,NA,681,684,692,698,696,690
NA,NA,NA,713,676,723,693,683,708
NA,NA,NA,686,684,725,685,698,692
NA,NA,NA,687,711,732,692,686,697
NA,NA,NA,681,694,699,700,710,710
NA,NA,NA,693,691,699,686,696,692
NA,NA,NA,728,687,708,675,688,691
NA,NA,NA,685,683,698,682,682,698
NA,NA,NA,696,685,688,685,695,698
NA,NA,NA,685,683,724,685,675,705
